pdf_file,term,tfidf_score,label
cloud_computing_296.pdf,describes,0.3535533905932738,0
cloud_computing_296.pdf,disadvantage,0.3535533905932738,0
cloud_computing_296.pdf,material,0.3535533905932738,0
cloud_computing_296.pdf,use,0.3535533905932738,0
cloud_computing_296.pdf,concept,0.2982327375202219,0
cloud_computing_296.pdf,iaa,0.2982327375202219,0
cloud_computing_296.pdf,important,0.2982327375202219,0
cloud_computing_296.pdf,include,0.2982327375202219,0
cloud_computing_296.pdf,multi,0.2982327375202219,0
cloud_computing_296.pdf,paas,0.2982327375202219,0
cloud_computing_296.pdf,saas,0.2982327375202219,0
cloud_computing_296.pdf,scalability,0.2982327375202219,0
cloud_computing_296.pdf,tenancy,0.2982327375202219,0
cloud_computing_296.pdf,virtualization,0.2982327375202219,0
cloud_computing_306.pdf,topic,0.6899792420282199,1
cloud_computing_306.pdf,cloud,0.5925851591416351,1
cloud_computing_306.pdf,computing,0.5925851591416351,1
cloud_computing_306.pdf,number,0.45338639737285463,1
cloud_computing_306.pdf,pdf,0.45338639737285463,1
cloud_computing_306.pdf,training,0.45338639737285463,1
cloud_computing_306.pdf,advanced,0.4217647821447532,1
cloud_computing_306.pdf,moving,0.4217647821447532,1
cloud_computing_306.pdf,student,0.4217647821447532,1
cloud_computing_306.pdf,term,0.4217647821447532,0
cloud_computing_306.pdf,understand,0.4217647821447532,0
cloud_computing_306.pdf,advantage,0.3535533905932738,0
cloud_computing_306.pdf,basic,0.3535533905932738,0
cloud_computing_306.pdf,case,0.3535533905932738,0
cloud_computing_306.pdf,definition,0.3535533905932738,0
cloud_computing_306.pdf,describes,0.3535533905932738,0
cloud_computing_306.pdf,disadvantage,0.3535533905932738,0
cloud_computing_306.pdf,material,0.3535533905932738,0
cloud_computing_306.pdf,use,0.3535533905932738,0
cloud_computing_306.pdf,concept,0.2982327375202219,0
cloud_computing_306.pdf,iaa,0.2982327375202219,0
cloud_computing_306.pdf,important,0.2982327375202219,0
cloud_computing_306.pdf,include,0.2982327375202219,0
cloud_computing_306.pdf,multi,0.2982327375202219,0
cloud_computing_306.pdf,paas,0.2982327375202219,0
cloud_computing_306.pdf,saas,0.2982327375202219,0
cloud_computing_306.pdf,scalability,0.2982327375202219,0
cloud_computing_306.pdf,tenancy,0.2982327375202219,0
cloud_computing_306.pdf,virtualization,0.2982327375202219,0
cloud_computing_307.pdf,educational,0.8673542402764032,1
cloud_computing_307.pdf,pdf,0.8673542402764032,1
cloud_computing_307.pdf,topic,0.8231277251419742,1
cloud_computing_307.pdf,dummy,0.680918560398684,0
cloud_computing_307.pdf,cloud,0.6227660078332259,0
cloud_computing_307.pdf,computing,0.6227660078332259,0
cloud_computing_307.pdf,contains,0.45954803293870056,0
cloud_computing_307.pdf,content,0.45954803293870056,0
cloud_computing_307.pdf,synthetic,0.45954803293870056,0
cloud_computing_316.pdf,topic,0.6899792420282199,1
cloud_computing_316.pdf,cloud,0.5925851591416351,1
cloud_computing_316.pdf,computing,0.5925851591416351,1
cloud_computing_316.pdf,number,0.45338639737285463,1
cloud_computing_316.pdf,pdf,0.45338639737285463,1
cloud_computing_316.pdf,training,0.45338639737285463,1
cloud_computing_316.pdf,advanced,0.4217647821447532,1
cloud_computing_316.pdf,moving,0.4217647821447532,1
cloud_computing_316.pdf,student,0.4217647821447532,1
cloud_computing_316.pdf,term,0.4217647821447532,0
cloud_computing_316.pdf,understand,0.4217647821447532,0
cloud_computing_316.pdf,advantage,0.3535533905932738,0
cloud_computing_316.pdf,basic,0.3535533905932738,0
cloud_computing_316.pdf,case,0.3535533905932738,0
cloud_computing_316.pdf,definition,0.3535533905932738,0
cloud_computing_316.pdf,describes,0.3535533905932738,0
cloud_computing_316.pdf,disadvantage,0.3535533905932738,0
cloud_computing_316.pdf,material,0.3535533905932738,0
cloud_computing_316.pdf,use,0.3535533905932738,0
cloud_computing_316.pdf,concept,0.2982327375202219,0
cloud_computing_316.pdf,iaa,0.2982327375202219,0
cloud_computing_316.pdf,important,0.2982327375202219,0
cloud_computing_316.pdf,include,0.2982327375202219,0
cloud_computing_316.pdf,multi,0.2982327375202219,0
cloud_computing_316.pdf,paas,0.2982327375202219,0
cloud_computing_316.pdf,saas,0.2982327375202219,0
cloud_computing_316.pdf,scalability,0.2982327375202219,0
cloud_computing_316.pdf,tenancy,0.2982327375202219,0
cloud_computing_316.pdf,virtualization,0.2982327375202219,0
cloud_computing_322.pdf,educational,0.8673542402764032,1
cloud_computing_322.pdf,pdf,0.8673542402764032,1
cloud_computing_322.pdf,topic,0.8231277251419742,1
cloud_computing_322.pdf,dummy,0.680918560398684,0
cloud_computing_322.pdf,cloud,0.6227660078332259,0
cloud_computing_322.pdf,computing,0.6227660078332259,0
cloud_computing_322.pdf,contains,0.45954803293870056,0
cloud_computing_322.pdf,content,0.45954803293870056,0
cloud_computing_322.pdf,synthetic,0.45954803293870056,0
cloud_computing_326.pdf,topic,0.6899792420282199,1
cloud_computing_326.pdf,cloud,0.5925851591416351,1
cloud_computing_326.pdf,computing,0.5925851591416351,1
cloud_computing_326.pdf,number,0.45338639737285463,1
cloud_computing_326.pdf,pdf,0.45338639737285463,1
cloud_computing_326.pdf,training,0.45338639737285463,1
cloud_computing_326.pdf,advanced,0.4217647821447532,1
cloud_computing_326.pdf,moving,0.4217647821447532,1
cloud_computing_326.pdf,student,0.4217647821447532,1
cloud_computing_326.pdf,term,0.4217647821447532,0
cloud_computing_326.pdf,understand,0.4217647821447532,0
cloud_computing_326.pdf,advantage,0.3535533905932738,0
cloud_computing_326.pdf,basic,0.3535533905932738,0
cloud_computing_326.pdf,case,0.3535533905932738,0
cloud_computing_326.pdf,definition,0.3535533905932738,0
cloud_computing_326.pdf,describes,0.3535533905932738,0
cloud_computing_326.pdf,disadvantage,0.3535533905932738,0
cloud_computing_326.pdf,material,0.3535533905932738,0
cloud_computing_326.pdf,use,0.3535533905932738,0
cloud_computing_326.pdf,concept,0.2982327375202219,0
cloud_computing_326.pdf,iaa,0.2982327375202219,0
cloud_computing_326.pdf,important,0.2982327375202219,0
cloud_computing_326.pdf,include,0.2982327375202219,0
cloud_computing_326.pdf,multi,0.2982327375202219,0
cloud_computing_326.pdf,paas,0.2982327375202219,0
cloud_computing_326.pdf,saas,0.2982327375202219,0
cloud_computing_326.pdf,scalability,0.2982327375202219,0
cloud_computing_326.pdf,tenancy,0.2982327375202219,0
cloud_computing_326.pdf,virtualization,0.2982327375202219,0
cloud_computing_336.pdf,topic,0.6899792420282199,1
cloud_computing_336.pdf,cloud,0.5925851591416351,1
cloud_computing_336.pdf,computing,0.5925851591416351,1
cloud_computing_336.pdf,number,0.45338639737285463,1
cloud_computing_336.pdf,pdf,0.45338639737285463,1
cloud_computing_336.pdf,training,0.45338639737285463,1
cloud_computing_336.pdf,advanced,0.4217647821447532,1
cloud_computing_336.pdf,moving,0.4217647821447532,1
cloud_computing_336.pdf,student,0.4217647821447532,1
cloud_computing_336.pdf,term,0.4217647821447532,0
cloud_computing_336.pdf,understand,0.4217647821447532,0
cloud_computing_336.pdf,advantage,0.3535533905932738,0
cloud_computing_336.pdf,basic,0.3535533905932738,0
cloud_computing_336.pdf,case,0.3535533905932738,0
cloud_computing_336.pdf,definition,0.3535533905932738,0
cloud_computing_336.pdf,describes,0.3535533905932738,0
cloud_computing_336.pdf,disadvantage,0.3535533905932738,0
cloud_computing_336.pdf,material,0.3535533905932738,0
cloud_computing_336.pdf,use,0.3535533905932738,0
cloud_computing_336.pdf,concept,0.2982327375202219,0
cloud_computing_336.pdf,iaa,0.2982327375202219,0
cloud_computing_336.pdf,important,0.2982327375202219,0
cloud_computing_336.pdf,include,0.2982327375202219,0
cloud_computing_336.pdf,multi,0.2982327375202219,0
cloud_computing_336.pdf,paas,0.2982327375202219,0
cloud_computing_336.pdf,saas,0.2982327375202219,0
cloud_computing_336.pdf,scalability,0.2982327375202219,0
cloud_computing_336.pdf,tenancy,0.2982327375202219,0
cloud_computing_336.pdf,virtualization,0.2982327375202219,0
cloud_computing_337.pdf,educational,0.8673542402764032,1
cloud_computing_337.pdf,pdf,0.8673542402764032,1
cloud_computing_337.pdf,topic,0.8231277251419742,1
cloud_computing_337.pdf,dummy,0.680918560398684,0
cloud_computing_337.pdf,cloud,0.6227660078332259,0
cloud_computing_337.pdf,computing,0.6227660078332259,0
cloud_computing_337.pdf,contains,0.45954803293870056,0
cloud_computing_337.pdf,content,0.45954803293870056,0
cloud_computing_337.pdf,synthetic,0.45954803293870056,0
cloud_computing_346.pdf,topic,0.6899792420282199,1
cloud_computing_346.pdf,cloud,0.5925851591416351,1
cloud_computing_346.pdf,computing,0.5925851591416351,1
cloud_computing_346.pdf,number,0.45338639737285463,1
cloud_computing_346.pdf,pdf,0.45338639737285463,1
cloud_computing_346.pdf,training,0.45338639737285463,1
cloud_computing_346.pdf,advanced,0.4217647821447532,1
cloud_computing_346.pdf,moving,0.4217647821447532,1
cloud_computing_346.pdf,student,0.4217647821447532,1
cloud_computing_346.pdf,term,0.4217647821447532,0
cloud_computing_346.pdf,understand,0.4217647821447532,0
cloud_computing_346.pdf,advantage,0.3535533905932738,0
cloud_computing_346.pdf,basic,0.3535533905932738,0
cloud_computing_346.pdf,case,0.3535533905932738,0
cloud_computing_346.pdf,definition,0.3535533905932738,0
cloud_computing_346.pdf,describes,0.3535533905932738,0
cloud_computing_346.pdf,disadvantage,0.3535533905932738,0
cloud_computing_346.pdf,material,0.3535533905932738,0
cloud_computing_346.pdf,use,0.3535533905932738,0
cloud_computing_346.pdf,concept,0.2982327375202219,0
cloud_computing_346.pdf,iaa,0.2982327375202219,0
cloud_computing_346.pdf,important,0.2982327375202219,0
cloud_computing_346.pdf,include,0.2982327375202219,0
cloud_computing_346.pdf,multi,0.2982327375202219,0
cloud_computing_346.pdf,paas,0.2982327375202219,0
cloud_computing_346.pdf,saas,0.2982327375202219,0
cloud_computing_346.pdf,scalability,0.2982327375202219,0
cloud_computing_346.pdf,tenancy,0.2982327375202219,0
cloud_computing_346.pdf,virtualization,0.2982327375202219,0
cloud_computing_352.pdf,educational,0.8673542402764032,1
cloud_computing_352.pdf,pdf,0.8673542402764032,1
cloud_computing_352.pdf,topic,0.8231277251419742,1
cloud_computing_352.pdf,dummy,0.680918560398684,0
cloud_computing_352.pdf,cloud,0.6227660078332259,0
cloud_computing_352.pdf,computing,0.6227660078332259,0
cloud_computing_352.pdf,contains,0.45954803293870056,0
cloud_computing_352.pdf,content,0.45954803293870056,0
cloud_computing_352.pdf,synthetic,0.45954803293870056,0
cloud_computing_356.pdf,topic,0.6899792420282199,1
cloud_computing_356.pdf,cloud,0.5925851591416351,1
cloud_computing_356.pdf,computing,0.5925851591416351,1
cloud_computing_356.pdf,number,0.45338639737285463,1
cloud_computing_356.pdf,pdf,0.45338639737285463,1
cloud_computing_356.pdf,training,0.45338639737285463,1
cloud_computing_356.pdf,advanced,0.4217647821447532,1
cloud_computing_356.pdf,moving,0.4217647821447532,1
cloud_computing_356.pdf,student,0.4217647821447532,1
cloud_computing_356.pdf,term,0.4217647821447532,0
cloud_computing_356.pdf,understand,0.4217647821447532,0
cloud_computing_356.pdf,advantage,0.3535533905932738,0
cloud_computing_356.pdf,basic,0.3535533905932738,0
cloud_computing_356.pdf,case,0.3535533905932738,0
cloud_computing_356.pdf,definition,0.3535533905932738,0
cloud_computing_356.pdf,describes,0.3535533905932738,0
cloud_computing_356.pdf,disadvantage,0.3535533905932738,0
cloud_computing_356.pdf,material,0.3535533905932738,0
cloud_computing_356.pdf,use,0.3535533905932738,0
cloud_computing_356.pdf,concept,0.2982327375202219,0
cloud_computing_356.pdf,iaa,0.2982327375202219,0
cloud_computing_356.pdf,important,0.2982327375202219,0
cloud_computing_356.pdf,include,0.2982327375202219,0
cloud_computing_356.pdf,multi,0.2982327375202219,0
cloud_computing_356.pdf,paas,0.2982327375202219,0
cloud_computing_356.pdf,saas,0.2982327375202219,0
cloud_computing_356.pdf,scalability,0.2982327375202219,0
cloud_computing_356.pdf,tenancy,0.2982327375202219,0
cloud_computing_356.pdf,virtualization,0.2982327375202219,0
cloud_computing_36.pdf,topic,0.6899792420282199,1
cloud_computing_36.pdf,cloud,0.5925851591416351,1
cloud_computing_36.pdf,computing,0.5925851591416351,1
cloud_computing_36.pdf,number,0.45338639737285463,1
cloud_computing_36.pdf,pdf,0.45338639737285463,1
cloud_computing_36.pdf,training,0.45338639737285463,1
cloud_computing_36.pdf,advanced,0.4217647821447532,1
cloud_computing_36.pdf,moving,0.4217647821447532,1
cloud_computing_36.pdf,student,0.4217647821447532,1
cloud_computing_36.pdf,term,0.4217647821447532,0
cloud_computing_36.pdf,understand,0.4217647821447532,0
cloud_computing_36.pdf,advantage,0.3535533905932738,0
cloud_computing_36.pdf,basic,0.3535533905932738,0
cloud_computing_36.pdf,case,0.3535533905932738,0
cloud_computing_36.pdf,definition,0.3535533905932738,0
cloud_computing_36.pdf,describes,0.3535533905932738,0
cloud_computing_36.pdf,disadvantage,0.3535533905932738,0
cloud_computing_36.pdf,material,0.3535533905932738,0
cloud_computing_36.pdf,use,0.3535533905932738,0
cloud_computing_36.pdf,concept,0.2982327375202219,0
cloud_computing_36.pdf,iaa,0.2982327375202219,0
cloud_computing_36.pdf,important,0.2982327375202219,0
cloud_computing_36.pdf,include,0.2982327375202219,0
cloud_computing_36.pdf,multi,0.2982327375202219,0
cloud_computing_36.pdf,paas,0.2982327375202219,0
cloud_computing_36.pdf,saas,0.2982327375202219,0
cloud_computing_36.pdf,scalability,0.2982327375202219,0
cloud_computing_36.pdf,tenancy,0.2982327375202219,0
cloud_computing_36.pdf,virtualization,0.2982327375202219,0
cloud_computing_366.pdf,topic,0.6899792420282199,1
cloud_computing_366.pdf,cloud,0.5925851591416351,1
cloud_computing_366.pdf,computing,0.5925851591416351,1
cloud_computing_366.pdf,number,0.45338639737285463,1
cloud_computing_366.pdf,pdf,0.45338639737285463,1
cloud_computing_366.pdf,training,0.45338639737285463,1
cloud_computing_366.pdf,advanced,0.4217647821447532,1
cloud_computing_366.pdf,moving,0.4217647821447532,1
cloud_computing_366.pdf,student,0.4217647821447532,1
cloud_computing_366.pdf,term,0.4217647821447532,0
cloud_computing_366.pdf,understand,0.4217647821447532,0
cloud_computing_366.pdf,advantage,0.3535533905932738,0
cloud_computing_366.pdf,basic,0.3535533905932738,0
cloud_computing_366.pdf,case,0.3535533905932738,0
cloud_computing_366.pdf,definition,0.3535533905932738,0
cloud_computing_366.pdf,describes,0.3535533905932738,0
cloud_computing_366.pdf,disadvantage,0.3535533905932738,0
cloud_computing_366.pdf,material,0.3535533905932738,0
cloud_computing_366.pdf,use,0.3535533905932738,0
cloud_computing_366.pdf,concept,0.2982327375202219,0
cloud_computing_366.pdf,iaa,0.2982327375202219,0
cloud_computing_366.pdf,important,0.2982327375202219,0
cloud_computing_366.pdf,include,0.2982327375202219,0
cloud_computing_366.pdf,multi,0.2982327375202219,0
cloud_computing_366.pdf,paas,0.2982327375202219,0
cloud_computing_366.pdf,saas,0.2982327375202219,0
cloud_computing_366.pdf,scalability,0.2982327375202219,0
cloud_computing_366.pdf,tenancy,0.2982327375202219,0
cloud_computing_366.pdf,virtualization,0.2982327375202219,0
cloud_computing_367.pdf,educational,0.8673542402764032,1
cloud_computing_367.pdf,pdf,0.8673542402764032,1
cloud_computing_367.pdf,topic,0.8231277251419742,1
cloud_computing_367.pdf,dummy,0.680918560398684,0
cloud_computing_367.pdf,cloud,0.6227660078332259,0
cloud_computing_367.pdf,computing,0.6227660078332259,0
cloud_computing_367.pdf,contains,0.45954803293870056,0
cloud_computing_367.pdf,content,0.45954803293870056,0
cloud_computing_367.pdf,synthetic,0.45954803293870056,0
cloud_computing_37.pdf,educational,0.8673542402764032,1
cloud_computing_37.pdf,pdf,0.8673542402764032,1
cloud_computing_37.pdf,topic,0.8231277251419742,1
cloud_computing_37.pdf,dummy,0.680918560398684,0
cloud_computing_37.pdf,cloud,0.6227660078332259,0
cloud_computing_37.pdf,computing,0.6227660078332259,0
cloud_computing_37.pdf,contains,0.45954803293870056,0
cloud_computing_37.pdf,content,0.45954803293870056,0
cloud_computing_37.pdf,synthetic,0.45954803293870056,0
cloud_computing_376.pdf,topic,0.6899792420282199,1
cloud_computing_376.pdf,cloud,0.5925851591416351,1
cloud_computing_376.pdf,computing,0.5925851591416351,1
cloud_computing_376.pdf,number,0.45338639737285463,1
cloud_computing_376.pdf,pdf,0.45338639737285463,1
cloud_computing_376.pdf,training,0.45338639737285463,1
cloud_computing_376.pdf,advanced,0.4217647821447532,1
cloud_computing_376.pdf,moving,0.4217647821447532,1
cloud_computing_376.pdf,student,0.4217647821447532,1
cloud_computing_376.pdf,term,0.4217647821447532,0
cloud_computing_376.pdf,understand,0.4217647821447532,0
cloud_computing_376.pdf,advantage,0.3535533905932738,0
cloud_computing_376.pdf,basic,0.3535533905932738,0
cloud_computing_376.pdf,case,0.3535533905932738,0
cloud_computing_376.pdf,definition,0.3535533905932738,0
cloud_computing_376.pdf,describes,0.3535533905932738,0
cloud_computing_376.pdf,disadvantage,0.3535533905932738,0
cloud_computing_376.pdf,material,0.3535533905932738,0
cloud_computing_376.pdf,use,0.3535533905932738,0
cloud_computing_376.pdf,concept,0.2982327375202219,0
cloud_computing_376.pdf,iaa,0.2982327375202219,0
cloud_computing_376.pdf,important,0.2982327375202219,0
cloud_computing_376.pdf,include,0.2982327375202219,0
cloud_computing_376.pdf,multi,0.2982327375202219,0
cloud_computing_376.pdf,paas,0.2982327375202219,0
cloud_computing_376.pdf,saas,0.2982327375202219,0
cloud_computing_376.pdf,scalability,0.2982327375202219,0
cloud_computing_376.pdf,tenancy,0.2982327375202219,0
cloud_computing_376.pdf,virtualization,0.2982327375202219,0
cloud_computing_382.pdf,educational,0.8673542402764032,1
cloud_computing_382.pdf,pdf,0.8673542402764032,1
cloud_computing_382.pdf,topic,0.8231277251419742,1
cloud_computing_382.pdf,dummy,0.680918560398684,0
cloud_computing_382.pdf,cloud,0.6227660078332259,0
cloud_computing_382.pdf,computing,0.6227660078332259,0
cloud_computing_382.pdf,contains,0.45954803293870056,0
cloud_computing_382.pdf,content,0.45954803293870056,0
cloud_computing_382.pdf,synthetic,0.45954803293870056,0
cloud_computing_386.pdf,topic,0.6899792420282199,1
cloud_computing_386.pdf,cloud,0.5925851591416351,1
cloud_computing_386.pdf,computing,0.5925851591416351,1
cloud_computing_386.pdf,number,0.45338639737285463,1
cloud_computing_386.pdf,pdf,0.45338639737285463,1
cloud_computing_386.pdf,training,0.45338639737285463,1
cloud_computing_386.pdf,advanced,0.4217647821447532,1
cloud_computing_386.pdf,moving,0.4217647821447532,1
cloud_computing_386.pdf,student,0.4217647821447532,1
cloud_computing_386.pdf,term,0.4217647821447532,0
cloud_computing_386.pdf,understand,0.4217647821447532,0
cloud_computing_386.pdf,advantage,0.3535533905932738,0
cloud_computing_386.pdf,basic,0.3535533905932738,0
cloud_computing_386.pdf,case,0.3535533905932738,0
cloud_computing_386.pdf,definition,0.3535533905932738,0
cloud_computing_386.pdf,describes,0.3535533905932738,0
cloud_computing_386.pdf,disadvantage,0.3535533905932738,0
cloud_computing_386.pdf,material,0.3535533905932738,0
cloud_computing_386.pdf,use,0.3535533905932738,0
cloud_computing_386.pdf,concept,0.2982327375202219,0
cloud_computing_386.pdf,iaa,0.2982327375202219,0
cloud_computing_386.pdf,important,0.2982327375202219,0
cloud_computing_386.pdf,include,0.2982327375202219,0
cloud_computing_386.pdf,multi,0.2982327375202219,0
cloud_computing_386.pdf,paas,0.2982327375202219,0
cloud_computing_386.pdf,saas,0.2982327375202219,0
cloud_computing_386.pdf,scalability,0.2982327375202219,0
cloud_computing_386.pdf,tenancy,0.2982327375202219,0
cloud_computing_386.pdf,virtualization,0.2982327375202219,0
cloud_computing_396.pdf,topic,0.6899792420282199,1
cloud_computing_396.pdf,cloud,0.5925851591416351,1
cloud_computing_396.pdf,computing,0.5925851591416351,1
cloud_computing_396.pdf,number,0.45338639737285463,1
cloud_computing_396.pdf,pdf,0.45338639737285463,1
cloud_computing_396.pdf,training,0.45338639737285463,1
cloud_computing_396.pdf,advanced,0.4217647821447532,1
cloud_computing_396.pdf,moving,0.4217647821447532,1
cloud_computing_396.pdf,student,0.4217647821447532,1
cloud_computing_396.pdf,term,0.4217647821447532,0
cloud_computing_396.pdf,understand,0.4217647821447532,0
cloud_computing_396.pdf,advantage,0.3535533905932738,0
cloud_computing_396.pdf,basic,0.3535533905932738,0
cloud_computing_396.pdf,case,0.3535533905932738,0
cloud_computing_396.pdf,definition,0.3535533905932738,0
cloud_computing_396.pdf,describes,0.3535533905932738,0
cloud_computing_396.pdf,disadvantage,0.3535533905932738,0
cloud_computing_396.pdf,material,0.3535533905932738,0
cloud_computing_396.pdf,use,0.3535533905932738,0
cloud_computing_396.pdf,concept,0.2982327375202219,0
cloud_computing_396.pdf,iaa,0.2982327375202219,0
cloud_computing_396.pdf,important,0.2982327375202219,0
cloud_computing_396.pdf,include,0.2982327375202219,0
cloud_computing_396.pdf,multi,0.2982327375202219,0
cloud_computing_396.pdf,paas,0.2982327375202219,0
cloud_computing_396.pdf,saas,0.2982327375202219,0
cloud_computing_396.pdf,scalability,0.2982327375202219,0
cloud_computing_396.pdf,tenancy,0.2982327375202219,0
cloud_computing_396.pdf,virtualization,0.2982327375202219,0
cloud_computing_397.pdf,educational,0.8673542402764032,1
cloud_computing_397.pdf,pdf,0.8673542402764032,1
cloud_computing_397.pdf,topic,0.8231277251419742,1
cloud_computing_397.pdf,dummy,0.680918560398684,0
cloud_computing_397.pdf,cloud,0.6227660078332259,0
cloud_computing_397.pdf,computing,0.6227660078332259,0
cloud_computing_397.pdf,contains,0.45954803293870056,0
cloud_computing_397.pdf,content,0.45954803293870056,0
cloud_computing_397.pdf,synthetic,0.45954803293870056,0
cloud_computing_406.pdf,topic,0.6899792420282199,1
cloud_computing_406.pdf,cloud,0.5925851591416351,1
cloud_computing_406.pdf,computing,0.5925851591416351,1
cloud_computing_406.pdf,number,0.45338639737285463,1
cloud_computing_406.pdf,pdf,0.45338639737285463,1
cloud_computing_406.pdf,training,0.45338639737285463,1
cloud_computing_406.pdf,advanced,0.4217647821447532,1
cloud_computing_406.pdf,moving,0.4217647821447532,1
cloud_computing_406.pdf,student,0.4217647821447532,1
cloud_computing_406.pdf,term,0.4217647821447532,0
cloud_computing_406.pdf,understand,0.4217647821447532,0
cloud_computing_406.pdf,advantage,0.3535533905932738,0
cloud_computing_406.pdf,basic,0.3535533905932738,0
cloud_computing_406.pdf,case,0.3535533905932738,0
cloud_computing_406.pdf,definition,0.3535533905932738,0
cloud_computing_406.pdf,describes,0.3535533905932738,0
cloud_computing_406.pdf,disadvantage,0.3535533905932738,0
cloud_computing_406.pdf,material,0.3535533905932738,0
cloud_computing_406.pdf,use,0.3535533905932738,0
cloud_computing_406.pdf,concept,0.2982327375202219,0
cloud_computing_406.pdf,iaa,0.2982327375202219,0
cloud_computing_406.pdf,important,0.2982327375202219,0
cloud_computing_406.pdf,include,0.2982327375202219,0
cloud_computing_406.pdf,multi,0.2982327375202219,0
cloud_computing_406.pdf,paas,0.2982327375202219,0
cloud_computing_406.pdf,saas,0.2982327375202219,0
cloud_computing_406.pdf,scalability,0.2982327375202219,0
cloud_computing_406.pdf,tenancy,0.2982327375202219,0
cloud_computing_406.pdf,virtualization,0.2982327375202219,0
cloud_computing_412.pdf,educational,0.8673542402764032,1
cloud_computing_412.pdf,pdf,0.8673542402764032,1
cloud_computing_412.pdf,topic,0.8231277251419742,1
cloud_computing_412.pdf,dummy,0.680918560398684,0
cloud_computing_412.pdf,cloud,0.6227660078332259,0
cloud_computing_412.pdf,computing,0.6227660078332259,0
cloud_computing_412.pdf,contains,0.45954803293870056,0
cloud_computing_412.pdf,content,0.45954803293870056,0
cloud_computing_412.pdf,synthetic,0.45954803293870056,0
cloud_computing_416.pdf,topic,0.6899792420282199,1
cloud_computing_416.pdf,cloud,0.5925851591416351,1
cloud_computing_416.pdf,computing,0.5925851591416351,1
cloud_computing_416.pdf,number,0.45338639737285463,1
cloud_computing_416.pdf,pdf,0.45338639737285463,1
cloud_computing_416.pdf,training,0.45338639737285463,1
cloud_computing_416.pdf,advanced,0.4217647821447532,1
cloud_computing_416.pdf,moving,0.4217647821447532,1
cloud_computing_416.pdf,student,0.4217647821447532,1
cloud_computing_416.pdf,term,0.4217647821447532,0
cloud_computing_416.pdf,understand,0.4217647821447532,0
cloud_computing_416.pdf,advantage,0.3535533905932738,0
cloud_computing_416.pdf,basic,0.3535533905932738,0
cloud_computing_416.pdf,case,0.3535533905932738,0
cloud_computing_416.pdf,definition,0.3535533905932738,0
cloud_computing_416.pdf,describes,0.3535533905932738,0
cloud_computing_416.pdf,disadvantage,0.3535533905932738,0
cloud_computing_416.pdf,material,0.3535533905932738,0
cloud_computing_416.pdf,use,0.3535533905932738,0
cloud_computing_416.pdf,concept,0.2982327375202219,0
cloud_computing_416.pdf,iaa,0.2982327375202219,0
cloud_computing_416.pdf,important,0.2982327375202219,0
cloud_computing_416.pdf,include,0.2982327375202219,0
cloud_computing_416.pdf,multi,0.2982327375202219,0
cloud_computing_416.pdf,paas,0.2982327375202219,0
cloud_computing_416.pdf,saas,0.2982327375202219,0
cloud_computing_416.pdf,scalability,0.2982327375202219,0
cloud_computing_416.pdf,tenancy,0.2982327375202219,0
cloud_computing_416.pdf,virtualization,0.2982327375202219,0
cloud_computing_426.pdf,topic,0.6899792420282199,1
cloud_computing_426.pdf,cloud,0.5925851591416351,1
cloud_computing_426.pdf,computing,0.5925851591416351,1
cloud_computing_426.pdf,number,0.45338639737285463,1
cloud_computing_426.pdf,pdf,0.45338639737285463,1
cloud_computing_426.pdf,training,0.45338639737285463,1
cloud_computing_426.pdf,advanced,0.4217647821447532,1
cloud_computing_426.pdf,moving,0.4217647821447532,1
cloud_computing_426.pdf,student,0.4217647821447532,1
cloud_computing_426.pdf,term,0.4217647821447532,0
cloud_computing_426.pdf,understand,0.4217647821447532,0
cloud_computing_426.pdf,advantage,0.3535533905932738,0
cloud_computing_426.pdf,basic,0.3535533905932738,0
cloud_computing_426.pdf,case,0.3535533905932738,0
cloud_computing_426.pdf,definition,0.3535533905932738,0
cloud_computing_426.pdf,describes,0.3535533905932738,0
cloud_computing_426.pdf,disadvantage,0.3535533905932738,0
cloud_computing_426.pdf,material,0.3535533905932738,0
cloud_computing_426.pdf,use,0.3535533905932738,0
cloud_computing_426.pdf,concept,0.2982327375202219,0
cloud_computing_426.pdf,iaa,0.2982327375202219,0
cloud_computing_426.pdf,important,0.2982327375202219,0
cloud_computing_426.pdf,include,0.2982327375202219,0
cloud_computing_426.pdf,multi,0.2982327375202219,0
cloud_computing_426.pdf,paas,0.2982327375202219,0
cloud_computing_426.pdf,saas,0.2982327375202219,0
cloud_computing_426.pdf,scalability,0.2982327375202219,0
cloud_computing_426.pdf,tenancy,0.2982327375202219,0
cloud_computing_426.pdf,virtualization,0.2982327375202219,0
cloud_computing_427.pdf,educational,0.8673542402764032,1
cloud_computing_427.pdf,pdf,0.8673542402764032,1
cloud_computing_427.pdf,topic,0.8231277251419742,1
cloud_computing_427.pdf,dummy,0.680918560398684,0
cloud_computing_427.pdf,cloud,0.6227660078332259,0
cloud_computing_427.pdf,computing,0.6227660078332259,0
cloud_computing_427.pdf,contains,0.45954803293870056,0
cloud_computing_427.pdf,content,0.45954803293870056,0
cloud_computing_427.pdf,synthetic,0.45954803293870056,0
cloud_computing_436.pdf,topic,0.6899792420282199,1
cloud_computing_436.pdf,cloud,0.5925851591416351,1
cloud_computing_436.pdf,computing,0.5925851591416351,1
cloud_computing_436.pdf,number,0.45338639737285463,1
